,BusinessEntityID,PhoneNumber,PhoneNumberTypeID,ModifiedDate
6369,7175,285-555-0118,2,2013-08-16 00:00:00.000
6370,7176,1 (11) 500 555-0143,1,2012-12-10 00:00:00.000
6371,7177,686-555-0131,1,2013-11-09 00:00:00.000
6372,7178,1 (11) 500 555-0126,2,2012-07-15 00:00:00.000
6373,7179,503-555-0185,1,2013-09-22 00:00:00.000
6374,7180,1 (11) 500 555-0164,1,2013-07-12 00:00:00.000
6375,7181,1 (11) 500 555-0114,2,2013-05-07 00:00:00.000
6376,7182,531-555-0115,2,2013-07-01 00:00:00.000
6377,7183,193-555-0183,2,2013-09-04 00:00:00.000
6378,7184,1 (11) 500 555-0124,2,2013-10-01 00:00:00.000
6379,7185,1 (11) 500 555-0195,1,2012-11-09 00:00:00.000
6380,7186,634-555-0154,2,2014-01-06 00:00:00.000
6381,7187,1 (11) 500 555-0187,2,2014-06-27 00:00:00.000
6382,7188,1 (11) 500 555-0117,1,2013-08-08 00:00:00.000
6383,7189,1 (11) 500 555-0199,1,2013-08-05 00:00:00.000
6384,7190,1 (11) 500 555-0128,1,2013-07-28 00:00:00.000
6385,7191,662-555-0186,2,2014-01-30 00:00:00.000
6386,7192,1 (11) 500 555-0139,1,2014-01-13 00:00:00.000
6387,7193,1 (11) 500 555-0145,2,2014-04-09 00:00:00.000
6388,7194,1 (11) 500 555-0142,1,2011-11-06 00:00:00.000
6389,7195,517-555-0198,2,2013-10-02 00:00:00.000
6390,7196,1 (11) 500 555-0158,1,2013-09-01 00:00:00.000
6391,7197,1 (11) 500 555-0191,1,2013-11-11 00:00:00.000
6392,7198,367-555-0114,1,2014-01-10 00:00:00.000
6393,7199,1 (11) 500 555-0112,2,2012-02-17 00:00:00.000
6394,7200,732-555-0144,1,2012-02-12 00:00:00.000
6395,7201,474-555-0125,1,2014-02-08 00:00:00.000
6396,7202,1 (11) 500 555-0117,1,2012-01-21 00:00:00.000
6397,7203,197-555-0115,2,2014-04-08 00:00:00.000
6398,7204,1 (11) 500 555-0171,1,2012-11-22 00:00:00.000
6399,7205,1 (11) 500 555-0118,1,2012-03-19 00:00:00.000
6400,7206,442-555-0178,1,2013-12-21 00:00:00.000
6401,7207,1 (11) 500 555-0151,2,2013-03-25 00:00:00.000
6402,7208,978-555-0123,1,2011-06-23 00:00:00.000
6403,7209,145-555-0142,2,2014-01-05 00:00:00.000
6404,7210,804-555-0125,2,2013-12-27 00:00:00.000
6405,7211,1 (11) 500 555-0144,1,2013-12-27 00:00:00.000
6406,7212,118-555-0149,2,2014-05-26 00:00:00.000
6407,7213,438-555-0111,2,2013-10-03 00:00:00.000
6408,7214,753-555-0176,1,2014-02-04 00:00:00.000
6409,7215,651-555-0169,2,2013-10-03 00:00:00.000
6410,7216,203-555-0154,1,2012-07-18 00:00:00.000
6411,7217,799-555-0197,1,2013-10-24 00:00:00.000
6412,7218,1 (11) 500 555-0182,1,2014-01-12 00:00:00.000
6413,7219,538-555-0197,1,2013-05-12 00:00:00.000
6414,7220,1 (11) 500 555-0121,2,2012-10-10 00:00:00.000
6415,7221,1 (11) 500 555-0127,2,2013-02-18 00:00:00.000
6416,7222,1 (11) 500 555-0135,1,2013-11-26 00:00:00.000
6417,7223,1 (11) 500 555-0117,1,2013-12-03 00:00:00.000
6418,7224,137-555-0153,1,2013-10-16 00:00:00.000
6419,7225,844-555-0175,2,2013-11-24 00:00:00.000
6420,7226,461-555-0112,2,2011-11-02 00:00:00.000
6421,7227,1 (11) 500 555-0137,2,2012-04-10 00:00:00.000
6422,7228,1 (11) 500 555-0167,2,2013-12-20 00:00:00.000
6423,7229,1 (11) 500 555-0111,2,2014-02-21 00:00:00.000
6424,7230,1 (11) 500 555-0128,2,2013-07-19 00:00:00.000
6425,7231,1 (11) 500 555-0175,2,2014-04-02 00:00:00.000
6426,7232,1 (11) 500 555-0168,2,2011-10-10 00:00:00.000
6427,7233,763-555-0121,1,2013-11-05 00:00:00.000
6428,7234,407-555-0157,2,2011-11-26 00:00:00.000
6429,7235,864-555-0118,1,2013-05-05 00:00:00.000
6430,7236,1 (11) 500 555-0118,2,2012-01-06 00:00:00.000
6431,7237,1 (11) 500 555-0159,2,2013-12-06 00:00:00.000
6432,7238,644-555-0177,2,2012-05-18 00:00:00.000
6433,7239,233-555-0183,1,2013-07-03 00:00:00.000
6434,7240,1 (11) 500 555-0117,2,2014-06-23 00:00:00.000
6435,7241,1 (11) 500 555-0168,1,2012-02-16 00:00:00.000
6436,7242,631-555-0137,1,2014-05-25 00:00:00.000
6437,7243,429-555-0119,2,2013-12-17 00:00:00.000
6438,7244,1 (11) 500 555-0119,2,2013-04-01 00:00:00.000
6439,7245,1 (11) 500 555-0114,1,2013-03-31 00:00:00.000
6440,7246,798-555-0178,1,2013-09-24 00:00:00.000
6441,7247,545-555-0123,1,2013-09-09 00:00:00.000
6442,7248,757-555-0163,2,2014-03-13 00:00:00.000
6443,7249,527-555-0196,2,2013-08-12 00:00:00.000
6444,7250,1 (11) 500 555-0137,1,2012-08-03 00:00:00.000
6445,7251,354-555-0134,2,2013-10-25 00:00:00.000
6446,7252,377-555-0172,2,2013-09-14 00:00:00.000
6447,7253,359-555-0138,1,2014-05-04 00:00:00.000
6448,7254,1 (11) 500 555-0157,2,2013-10-21 00:00:00.000
6449,7255,1 (11) 500 555-0184,2,2014-01-19 00:00:00.000
6450,7256,1 (11) 500 555-0154,2,2013-06-02 00:00:00.000
6451,7257,1 (11) 500 555-0171,2,2013-07-25 00:00:00.000
6452,7258,549-555-0150,2,2012-12-04 00:00:00.000
6453,7259,592-555-0112,2,2011-11-19 00:00:00.000
6454,7260,1 (11) 500 555-0178,1,2011-11-07 00:00:00.000
6455,7261,936-555-0125,1,2013-09-12 00:00:00.000
6456,7262,367-555-0196,2,2011-07-19 00:00:00.000
6457,7263,1 (11) 500 555-0112,2,2013-07-20 00:00:00.000
6458,7264,145-555-0155,2,2013-07-07 00:00:00.000
6459,7265,278-555-0150,2,2014-05-07 00:00:00.000
6460,7266,273-555-0127,1,2013-11-13 00:00:00.000
6461,7267,1 (11) 500 555-0165,1,2013-01-13 00:00:00.000
6462,7268,1 (11) 500 555-0133,1,2013-08-13 00:00:00.000
6463,7269,128-555-0181,1,2013-11-03 00:00:00.000
6464,7270,1 (11) 500 555-0189,1,2012-05-12 00:00:00.000
6465,7271,796-555-0155,1,2014-04-14 00:00:00.000
6466,7272,190-555-0134,2,2014-01-03 00:00:00.000
6467,7273,1 (11) 500 555-0118,1,2012-02-22 00:00:00.000
6468,7274,588-555-0148,1,2014-04-04 00:00:00.000
6469,7275,1 (11) 500 555-0116,1,2012-11-26 00:00:00.000
6470,7276,1 (11) 500 555-0184,1,2013-03-08 00:00:00.000
6471,7277,190-555-0139,1,2014-04-05 00:00:00.000
6472,7278,869-555-0114,2,2013-11-03 00:00:00.000
6473,7279,258-555-0111,2,2012-03-15 00:00:00.000
6474,7280,161-555-0163,1,2013-12-11 00:00:00.000
6475,7281,330-555-0173,2,2014-01-30 00:00:00.000
6476,7282,444-555-0141,1,2014-01-02 00:00:00.000
6477,7283,1 (11) 500 555-0155,1,2013-07-22 00:00:00.000
6478,7284,580-555-0132,1,2013-11-25 00:00:00.000
6479,7285,414-555-0179,2,2014-06-07 00:00:00.000
6480,7286,432-555-0140,1,2014-01-20 00:00:00.000
6481,7287,1 (11) 500 555-0161,2,2013-07-14 00:00:00.000
6482,7288,350-555-0169,1,2014-04-12 00:00:00.000
6483,7289,1 (11) 500 555-0149,1,2012-03-10 00:00:00.000
6484,7290,343-555-0197,1,2013-10-08 00:00:00.000
6485,7291,486-555-0195,2,2014-05-14 00:00:00.000
6486,7292,1 (11) 500 555-0169,1,2013-07-24 00:00:00.000
6487,7293,299-555-0161,2,2011-06-30 00:00:00.000
6488,7294,1 (11) 500 555-0113,1,2013-12-30 00:00:00.000
6489,7295,751-555-0126,1,2013-10-29 00:00:00.000
6490,7296,349-555-0118,1,2013-11-15 00:00:00.000
6491,7297,128-555-0117,2,2014-03-01 00:00:00.000
6492,7298,1 (11) 500 555-0111,1,2013-05-27 00:00:00.000
6493,7299,272-555-0199,2,2013-03-30 00:00:00.000
6494,7300,747-555-0119,1,2013-07-29 00:00:00.000
6495,7301,905-555-0121,1,2014-04-18 00:00:00.000
6496,7302,114-555-0195,2,2014-02-17 00:00:00.000
6497,7303,872-555-0133,2,2013-12-06 00:00:00.000
6498,7304,1 (11) 500 555-0122,1,2014-05-09 00:00:00.000
6499,7305,647-555-0186,1,2013-07-01 00:00:00.000
6500,7306,576-555-0139,1,2013-04-17 00:00:00.000
6501,7307,1 (11) 500 555-0133,2,2014-03-19 00:00:00.000
6502,7308,339-555-0115,2,2014-05-17 00:00:00.000
6503,7309,1 (11) 500 555-0198,1,2013-08-03 00:00:00.000
6504,7310,1 (11) 500 555-0117,1,2012-11-16 00:00:00.000
6505,7311,364-555-0120,2,2011-08-22 00:00:00.000
6506,7312,1 (11) 500 555-0153,2,2013-08-07 00:00:00.000
6507,7313,125-555-0121,1,2014-02-15 00:00:00.000
6508,7314,1 (11) 500 555-0131,2,2013-11-20 00:00:00.000
6509,7315,1 (11) 500 555-0120,1,2012-10-05 00:00:00.000
6510,7316,522-555-0140,1,2013-07-28 00:00:00.000
6511,7317,1 (11) 500 555-0181,2,2013-07-24 00:00:00.000
6512,7318,957-555-0128,1,2013-01-13 00:00:00.000
6513,7319,891-555-0191,1,2013-11-06 00:00:00.000
6514,7320,1 (11) 500 555-0182,1,2013-05-19 00:00:00.000
6515,7321,1 (11) 500 555-0116,1,2013-08-27 00:00:00.000
6516,7322,211-555-0110,2,2012-02-15 00:00:00.000
6517,7323,1 (11) 500 555-0188,1,2014-04-30 00:00:00.000
6518,7324,867-555-0134,2,2012-12-11 00:00:00.000
6519,7325,790-555-0125,1,2014-03-01 00:00:00.000
6520,7326,891-555-0132,1,2014-06-23 00:00:00.000
6521,7327,1 (11) 500 555-0176,2,2012-08-23 00:00:00.000
6522,7328,1 (11) 500 555-0178,2,2014-06-14 00:00:00.000
6523,7329,1 (11) 500 555-0160,2,2014-04-25 00:00:00.000
6524,7330,846-555-0139,2,2012-07-26 00:00:00.000
6525,7331,321-555-0186,1,2014-01-09 00:00:00.000
6526,7332,1 (11) 500 555-0145,1,2014-01-16 00:00:00.000
6527,7333,641-555-0114,1,2011-10-26 00:00:00.000
6528,7334,194-555-0127,2,2013-09-30 00:00:00.000
6529,7335,520-555-0114,1,2014-06-28 00:00:00.000
6530,7336,1 (11) 500 555-0186,2,2014-04-26 00:00:00.000
6531,7337,1 (11) 500 555-0157,2,2012-07-12 00:00:00.000
6532,7338,976-555-0182,2,2012-09-26 00:00:00.000
6533,7339,1 (11) 500 555-0165,2,2013-12-17 00:00:00.000
6534,7340,198-555-0118,1,2013-08-05 00:00:00.000
6535,7341,254-555-0154,2,2013-12-04 00:00:00.000
6536,7342,275-555-0122,2,2013-09-16 00:00:00.000
6537,7343,1 (11) 500 555-0154,1,2013-07-12 00:00:00.000
6538,7344,990-555-0186,2,2013-12-10 00:00:00.000
6539,7345,341-555-0151,2,2014-05-19 00:00:00.000
6540,7346,341-555-0182,1,2013-09-16 00:00:00.000
6541,7347,1 (11) 500 555-0157,2,2013-07-26 00:00:00.000
6542,7348,811-555-0197,1,2012-09-17 00:00:00.000
6543,7349,829-555-0116,2,2014-04-04 00:00:00.000
6544,7350,141-555-0110,1,2013-12-22 00:00:00.000
6545,7351,159-555-0182,2,2013-08-18 00:00:00.000
6546,7352,1 (11) 500 555-0165,2,2013-08-14 00:00:00.000
6547,7353,1 (11) 500 555-0113,2,2013-09-18 00:00:00.000
6548,7354,844-555-0182,1,2013-11-13 00:00:00.000
6549,7355,1 (11) 500 555-0146,2,2014-04-07 00:00:00.000
6550,7356,426-555-0176,1,2014-02-28 00:00:00.000
6551,7357,855-555-0159,2,2014-01-21 00:00:00.000
6552,7358,1 (11) 500 555-0180,2,2012-11-27 00:00:00.000
6553,7359,246-555-0191,1,2013-10-05 00:00:00.000
6554,7360,1 (11) 500 555-0117,1,2014-03-30 00:00:00.000
6555,7361,1 (11) 500 555-0121,2,2011-10-12 00:00:00.000
6556,7362,802-555-0111,2,2014-01-12 00:00:00.000
6557,7363,172-555-0113,1,2013-07-14 00:00:00.000
6558,7364,402-555-0146,1,2014-03-18 00:00:00.000
6559,7365,464-555-0189,1,2011-11-06 00:00:00.000
6560,7366,311-555-0181,2,2014-05-13 00:00:00.000
6561,7367,188-555-0186,2,2013-10-29 00:00:00.000
6562,7368,1 (11) 500 555-0168,2,2011-08-13 00:00:00.000
6563,7369,1 (11) 500 555-0138,2,2012-01-26 00:00:00.000
6564,7370,986-555-0185,1,2014-03-21 00:00:00.000
6565,7371,1 (11) 500 555-0156,2,2012-02-10 00:00:00.000
6566,7372,1 (11) 500 555-0111,2,2012-08-04 00:00:00.000
6567,7373,190-555-0118,1,2014-02-03 00:00:00.000
6568,7374,1 (11) 500 555-0113,1,2013-12-01 00:00:00.000
6569,7375,842-555-0173,2,2014-05-13 00:00:00.000
6570,7376,537-555-0113,2,2013-11-09 00:00:00.000
6571,7377,547-555-0111,2,2014-01-14 00:00:00.000
6572,7378,708-555-0131,1,2013-06-03 00:00:00.000
6573,7379,1 (11) 500 555-0122,1,2014-05-11 00:00:00.000
6574,7380,293-555-0134,1,2013-07-11 00:00:00.000
6575,7381,1 (11) 500 555-0110,1,2012-02-29 00:00:00.000
6576,7382,132-555-0116,2,2013-04-04 00:00:00.000
6577,7383,484-555-0167,2,2014-05-25 00:00:00.000
6578,7384,1 (11) 500 555-0130,1,2014-02-04 00:00:00.000
6579,7385,1 (11) 500 555-0188,1,2014-04-25 00:00:00.000
6580,7386,401-555-0112,2,2014-05-28 00:00:00.000
6581,7387,1 (11) 500 555-0169,1,2014-01-15 00:00:00.000
6582,7388,1 (11) 500 555-0120,2,2013-09-29 00:00:00.000
6583,7389,543-555-0176,1,2014-01-04 00:00:00.000
6584,7390,1 (11) 500 555-0183,2,2013-08-03 00:00:00.000
6585,7391,1 (11) 500 555-0110,1,2011-11-11 00:00:00.000
6586,7392,1 (11) 500 555-0125,2,2013-12-19 00:00:00.000
6587,7393,1 (11) 500 555-0182,2,2012-12-02 00:00:00.000
6588,7394,1 (11) 500 555-0137,2,2011-06-19 00:00:00.000
6589,7395,737-555-0151,2,2014-02-02 00:00:00.000
6590,7396,1 (11) 500 555-0187,1,2014-05-21 00:00:00.000
6591,7397,292-555-0183,1,2012-07-27 00:00:00.000
6592,7398,1 (11) 500 555-0170,2,2013-10-06 00:00:00.000
6593,7399,1 (11) 500 555-0185,2,2011-07-27 00:00:00.000
6594,7400,663-555-0181,2,2013-03-01 00:00:00.000
6595,7401,915-555-0151,1,2013-12-24 00:00:00.000
6596,7402,1 (11) 500 555-0113,1,2013-11-02 00:00:00.000
6597,7403,684-555-0129,1,2014-04-07 00:00:00.000
6598,7404,379-555-0177,2,2011-09-21 00:00:00.000
6599,7405,727-555-0159,2,2013-07-20 00:00:00.000
6600,7406,953-555-0152,2,2014-03-06 00:00:00.000
6601,7407,1 (11) 500 555-0148,2,2011-12-22 00:00:00.000
6602,7408,944-555-0160,2,2014-05-21 00:00:00.000
6603,7409,134-555-0140,2,2014-02-06 00:00:00.000
6604,7410,101-555-0122,2,2012-03-15 00:00:00.000
6605,7411,1 (11) 500 555-0132,1,2014-05-21 00:00:00.000
6606,7412,1 (11) 500 555-0166,1,2013-05-27 00:00:00.000
6607,7413,863-555-0184,2,2014-01-14 00:00:00.000
6608,7414,747-555-0117,2,2012-06-25 00:00:00.000
6609,7415,1 (11) 500 555-0192,1,2013-08-22 00:00:00.000
6610,7416,1 (11) 500 555-0188,2,2014-04-14 00:00:00.000
6611,7417,545-555-0122,2,2013-09-04 00:00:00.000
6612,7418,567-555-0193,2,2013-07-27 00:00:00.000
6613,7419,1 (11) 500 555-0166,1,2013-12-21 00:00:00.000
6614,7420,1 (11) 500 555-0111,1,2013-09-27 00:00:00.000
6615,7421,571-555-0127,1,2012-06-01 00:00:00.000
6616,7422,874-555-0157,1,2012-05-22 00:00:00.000
6617,7423,875-555-0133,2,2013-10-31 00:00:00.000
6618,7424,1 (11) 500 555-0113,2,2012-05-25 00:00:00.000
6619,7425,709-555-0156,1,2013-07-30 00:00:00.000
6620,7426,497-555-0173,2,2014-03-07 00:00:00.000
6621,7427,1 (11) 500 555-0190,1,2014-05-01 00:00:00.000
6622,7428,1 (11) 500 555-0118,1,2014-05-05 00:00:00.000
6623,7429,620-555-0110,1,2014-04-15 00:00:00.000
6624,7430,859-555-0113,1,2013-06-19 00:00:00.000
6625,7431,1 (11) 500 555-0135,1,2014-05-07 00:00:00.000
6626,7432,408-555-0126,1,2013-04-26 00:00:00.000
6627,7433,402-555-0143,2,2013-08-31 00:00:00.000
6628,7434,228-555-0115,1,2014-06-23 00:00:00.000
6629,7435,532-555-0185,2,2014-05-19 00:00:00.000
6630,7436,730-555-0116,2,2014-05-08 00:00:00.000
6631,7437,1 (11) 500 555-0196,1,2013-09-08 00:00:00.000
6632,7438,127-555-0151,1,2014-01-04 00:00:00.000
6633,7439,1 (11) 500 555-0191,2,2013-04-21 00:00:00.000
6634,7440,446-555-0134,1,2013-07-18 00:00:00.000
6635,7441,571-555-0162,1,2013-11-29 00:00:00.000
6636,7442,1 (11) 500 555-0164,2,2013-11-01 00:00:00.000
6637,7443,468-555-0163,1,2013-12-25 00:00:00.000
6638,7444,1 (11) 500 555-0128,1,2013-08-09 00:00:00.000
6639,7445,1 (11) 500 555-0135,2,2013-12-27 00:00:00.000
6640,7446,161-555-0181,2,2014-04-03 00:00:00.000
6641,7447,184-555-0120,1,2013-11-24 00:00:00.000
6642,7448,1 (11) 500 555-0153,2,2014-04-12 00:00:00.000
6643,7449,1 (11) 500 555-0142,1,2013-09-21 00:00:00.000
6644,7450,567-555-0151,1,2014-02-06 00:00:00.000
6645,7451,129-555-0170,1,2012-04-07 00:00:00.000
6646,7452,912-555-0166,2,2012-12-15 00:00:00.000
6647,7453,1 (11) 500 555-0125,1,2013-12-06 00:00:00.000
6648,7454,354-555-0127,1,2013-10-21 00:00:00.000
6649,7455,1 (11) 500 555-0126,2,2013-12-31 00:00:00.000
6650,7456,117-555-0159,1,2014-05-30 00:00:00.000
6651,7457,1 (11) 500 555-0113,2,2012-07-21 00:00:00.000
6652,7458,1 (11) 500 555-0181,2,2014-05-07 00:00:00.000
6653,7459,1 (11) 500 555-0126,1,2014-05-14 00:00:00.000
6654,7460,607-555-0118,2,2013-07-02 00:00:00.000
6655,7461,1 (11) 500 555-0113,2,2013-12-31 00:00:00.000
6656,7462,377-555-0180,1,2013-08-25 00:00:00.000
6657,7463,1 (11) 500 555-0192,1,2013-08-13 00:00:00.000
6658,7464,157-555-0145,1,2014-06-25 00:00:00.000
6659,7465,620-555-0195,2,2014-02-14 00:00:00.000
6660,7466,1 (11) 500 555-0189,2,2013-11-03 00:00:00.000
6661,7467,806-555-0193,2,2013-03-24 00:00:00.000
6662,7468,1 (11) 500 555-0142,1,2013-09-02 00:00:00.000
6663,7469,670-555-0164,2,2014-02-27 00:00:00.000
6664,7470,1 (11) 500 555-0181,2,2012-08-28 00:00:00.000
6665,7471,555-555-0166,1,2014-01-05 00:00:00.000
6666,7472,1 (11) 500 555-0140,1,2012-12-25 00:00:00.000
6667,7473,1 (11) 500 555-0183,1,2013-07-04 00:00:00.000
6668,7474,513-555-0118,2,2013-11-05 00:00:00.000
6669,7475,909-555-0115,1,2013-07-18 00:00:00.000
6670,7476,774-555-0127,1,2012-03-17 00:00:00.000
6671,7477,874-555-0125,2,2014-04-18 00:00:00.000
6672,7478,795-555-0110,1,2014-02-02 00:00:00.000
6673,7479,1 (11) 500 555-0181,1,2013-10-27 00:00:00.000
6674,7480,281-555-0170,2,2013-08-17 00:00:00.000
6675,7481,706-555-0118,1,2013-07-10 00:00:00.000
6676,7482,897-555-0123,1,2014-04-19 00:00:00.000
6677,7483,252-555-0172,1,2013-09-26 00:00:00.000
6678,7484,1 (11) 500 555-0148,1,2013-05-12 00:00:00.000
6679,7485,1 (11) 500 555-0192,2,2013-09-26 00:00:00.000
6680,7486,1 (11) 500 555-0172,2,2013-11-16 00:00:00.000
6681,7487,817-555-0143,2,2014-01-10 00:00:00.000
6682,7488,1 (11) 500 555-0165,2,2014-03-26 00:00:00.000
6683,7489,798-555-0183,2,2012-01-01 00:00:00.000
6684,7490,321-555-0166,2,2012-01-07 00:00:00.000
6685,7491,1 (11) 500 555-0152,2,2014-02-07 00:00:00.000
6686,7492,1 (11) 500 555-0117,2,2014-02-10 00:00:00.000
6687,7493,1 (11) 500 555-0119,1,2012-03-06 00:00:00.000
6688,7494,687-555-0112,2,2013-08-02 00:00:00.000
6689,7495,1 (11) 500 555-0164,2,2014-03-28 00:00:00.000
6690,7496,460-555-0197,1,2013-12-26 00:00:00.000
6691,7497,982-555-0147,2,2014-01-12 00:00:00.000
6692,7498,1 (11) 500 555-0163,2,2011-06-26 00:00:00.000
6693,7499,835-555-0119,1,2012-05-05 00:00:00.000
6694,7500,1 (11) 500 555-0183,2,2013-03-12 00:00:00.000
6695,7501,1 (11) 500 555-0153,1,2012-01-06 00:00:00.000
6696,7502,152-555-0140,1,2013-10-27 00:00:00.000
6697,7503,824-555-0161,1,2014-03-27 00:00:00.000
6698,7504,354-555-0196,2,2013-06-30 00:00:00.000
6699,7505,1 (11) 500 555-0190,2,2012-03-06 00:00:00.000
6700,7506,562-555-0128,1,2013-08-17 00:00:00.000
6701,7507,112-555-0156,2,2014-04-13 00:00:00.000
6702,7508,336-555-0172,2,2013-07-01 00:00:00.000
6703,7509,1 (11) 500 555-0178,2,2014-02-16 00:00:00.000
6704,7510,225-555-0150,2,2014-02-24 00:00:00.000
6705,7511,1 (11) 500 555-0191,1,2012-02-05 00:00:00.000
6706,7512,230-555-0175,1,2012-05-17 00:00:00.000
6707,7513,1 (11) 500 555-0123,2,2013-08-14 00:00:00.000
6708,7514,1 (11) 500 555-0121,2,2012-11-27 00:00:00.000
6709,7515,1 (11) 500 555-0137,1,2013-07-13 00:00:00.000
6710,7516,1 (11) 500 555-0155,2,2012-11-15 00:00:00.000
6711,7517,374-555-0111,2,2013-07-20 00:00:00.000
6712,7518,1 (11) 500 555-0190,2,2013-08-17 00:00:00.000
6713,7519,367-555-0181,1,2012-07-01 00:00:00.000
6714,7520,342-555-0196,1,2013-07-23 00:00:00.000
6715,7521,159-555-0119,1,2013-08-05 00:00:00.000
6716,7522,1 (11) 500 555-0136,2,2013-10-12 00:00:00.000
6717,7523,187-555-0132,2,2013-03-08 00:00:00.000
6718,7524,1 (11) 500 555-0175,1,2013-10-05 00:00:00.000
6719,7525,114-555-0129,2,2014-05-03 00:00:00.000
6720,7526,1 (11) 500 555-0151,1,2013-07-21 00:00:00.000
6721,7527,259-555-0150,1,2012-03-11 00:00:00.000
6722,7528,1 (11) 500 555-0188,1,2014-06-19 00:00:00.000
6723,7529,967-555-0152,2,2013-05-28 00:00:00.000
6724,7530,738-555-0134,1,2013-12-20 00:00:00.000
6725,7531,190-555-0110,2,2014-04-04 00:00:00.000
6726,7532,597-555-0171,1,2014-05-17 00:00:00.000
6727,7533,1 (11) 500 555-0148,1,2013-08-24 00:00:00.000
6728,7534,619-555-0132,1,2011-12-20 00:00:00.000
6729,7535,1 (11) 500 555-0178,1,2012-12-06 00:00:00.000
6730,7536,1 (11) 500 555-0162,1,2014-01-04 00:00:00.000
6731,7537,1 (11) 500 555-0154,1,2013-12-03 00:00:00.000
6732,7538,1 (11) 500 555-0164,1,2014-03-09 00:00:00.000
6733,7539,1 (11) 500 555-0113,1,2014-05-04 00:00:00.000
6734,7540,124-555-0170,2,2013-12-15 00:00:00.000
6735,7541,817-555-0110,2,2013-08-18 00:00:00.000
6736,7542,110-555-0119,1,2013-11-21 00:00:00.000
6737,7543,757-555-0160,2,2013-11-17 00:00:00.000
6738,7544,1 (11) 500 555-0112,2,2012-08-04 00:00:00.000
6739,7545,209-555-0129,2,2013-03-07 00:00:00.000
6740,7546,131-555-0124,1,2013-08-22 00:00:00.000
6741,7547,542-555-0115,1,2014-02-09 00:00:00.000
6742,7548,1 (11) 500 555-0169,1,2012-01-26 00:00:00.000
6743,7549,847-555-0135,2,2011-10-23 00:00:00.000
6744,7550,1 (11) 500 555-0113,1,2014-05-28 00:00:00.000
6745,7551,1 (11) 500 555-0124,1,2012-03-24 00:00:00.000
6746,7552,445-555-0121,2,2013-10-03 00:00:00.000
6747,7553,389-555-0149,2,2013-07-09 00:00:00.000
6748,7554,1 (11) 500 555-0162,1,2012-03-30 00:00:00.000
6749,7555,1 (11) 500 555-0140,2,2012-11-12 00:00:00.000
6750,7556,1 (11) 500 555-0140,1,2013-12-15 00:00:00.000
6751,7557,1 (11) 500 555-0132,2,2013-08-01 00:00:00.000
6752,7558,1 (11) 500 555-0152,2,2013-09-06 00:00:00.000
6753,7559,123-555-0180,1,2013-09-05 00:00:00.000
6754,7560,1 (11) 500 555-0139,2,2013-09-09 00:00:00.000
6755,7561,1 (11) 500 555-0168,1,2013-08-14 00:00:00.000
6756,7562,1 (11) 500 555-0111,2,2014-04-04 00:00:00.000
6757,7563,1 (11) 500 555-0139,2,2013-07-16 00:00:00.000
6758,7564,1 (11) 500 555-0150,2,2013-11-24 00:00:00.000
6759,7565,847-555-0163,2,2014-04-30 00:00:00.000
6760,7566,1 (11) 500 555-0161,1,2011-11-15 00:00:00.000
6761,7567,863-555-0114,1,2014-02-04 00:00:00.000
6762,7568,779-555-0125,1,2013-11-15 00:00:00.000
6763,7569,1 (11) 500 555-0167,1,2012-07-08 00:00:00.000
6764,7570,640-555-0129,1,2013-09-04 00:00:00.000
6765,7571,1 (11) 500 555-0121,2,2014-03-27 00:00:00.000
6766,7572,835-555-0134,2,2012-11-14 00:00:00.000
6767,7573,1 (11) 500 555-0146,1,2013-08-15 00:00:00.000
6768,7574,468-555-0162,1,2013-06-16 00:00:00.000
6769,7575,384-555-0143,1,2013-08-31 00:00:00.000
6770,7576,533-555-0112,2,2014-04-01 00:00:00.000
6771,7577,641-555-0175,2,2014-03-07 00:00:00.000
6772,7578,277-555-0144,2,2013-07-19 00:00:00.000
6773,7579,1 (11) 500 555-0141,2,2014-04-25 00:00:00.000
6774,7580,157-555-0149,1,2011-11-25 00:00:00.000
6775,7581,603-555-0197,1,2013-10-02 00:00:00.000
6776,7582,1 (11) 500 555-0199,2,2014-06-30 00:00:00.000
6777,7583,1 (11) 500 555-0146,1,2013-11-24 00:00:00.000
6778,7584,196-555-0111,2,2014-05-25 00:00:00.000
6779,7585,406-555-0137,2,2013-10-14 00:00:00.000
6780,7586,417-555-0168,2,2013-03-27 00:00:00.000
6781,7587,266-555-0115,1,2011-07-19 00:00:00.000
6782,7588,1 (11) 500 555-0162,2,2013-07-17 00:00:00.000
6783,7589,595-555-0173,2,2014-05-01 00:00:00.000
6784,7590,431-555-0174,2,2014-04-12 00:00:00.000
6785,7591,540-555-0129,2,2013-07-18 00:00:00.000
6786,7592,742-555-0138,1,2014-06-05 00:00:00.000
6787,7593,212-555-0195,2,2013-07-02 00:00:00.000
6788,7594,154-555-0148,2,2013-08-21 00:00:00.000
6789,7595,208-555-0139,2,2014-01-03 00:00:00.000
6790,7596,1 (11) 500 555-0126,1,2013-08-21 00:00:00.000
6791,7597,517-555-0143,1,2013-07-26 00:00:00.000
6792,7598,528-555-0160,2,2013-11-14 00:00:00.000
6793,7599,1 (11) 500 555-0183,1,2014-05-11 00:00:00.000
6794,7600,1 (11) 500 555-0121,1,2011-07-05 00:00:00.000
6795,7601,595-555-0125,2,2014-04-11 00:00:00.000
