,CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
6422,6423,Vista,11113568677971,10,2007,2014-06-25
6423,6424,Vista,11119704167860,3,2006,2013-09-15
6424,6425,Distinguish,55556918282897,7,2007,2014-05-22
6425,6426,ColonialVoice,77778334805997,8,2005,2014-02-21
6426,6427,SuperiorCard,33332573504760,12,2007,2014-03-14
6427,6428,ColonialVoice,77778487799059,6,2008,2013-06-18
6428,6429,Distinguish,55555169821974,12,2008,2014-01-28
6429,6430,Distinguish,55554298240305,6,2008,2014-01-16
6430,6431,ColonialVoice,77779757078015,8,2005,2014-01-27
6431,6432,Distinguish,55553233528784,3,2008,2011-07-26
6432,6433,Vista,11118586287238,6,2005,2013-07-13
6433,6434,ColonialVoice,77778285665877,7,2008,2014-06-22
6434,6435,Vista,11118405463431,6,2007,2013-12-26
6435,6436,ColonialVoice,77771239996451,6,2007,2013-09-12
6436,6437,ColonialVoice,77773380151962,1,2007,2014-01-19
6437,6438,SuperiorCard,33339919841559,6,2008,2013-05-14
6438,6439,Vista,11112510531831,1,2008,2012-09-03
6439,6440,SuperiorCard,33339479984736,9,2005,2013-06-30
6440,6441,ColonialVoice,77772799761054,12,2008,2008-12-31
6441,6442,ColonialVoice,77771181624349,5,2008,2012-07-31
6442,6443,SuperiorCard,33336383406852,5,2005,2014-01-19
6443,6444,SuperiorCard,33337098686371,1,2008,2014-05-10
6444,6445,ColonialVoice,77778095868590,11,2007,2014-06-18
6445,6446,Vista,11115980029180,10,2008,2014-05-28
6446,6447,Vista,11119548236322,11,2005,2014-02-26
6447,6448,ColonialVoice,77774926480296,5,2007,2014-02-17
6448,6449,Distinguish,55558826185868,10,2005,2014-04-01
6449,6450,SuperiorCard,33337383677885,10,2008,2013-07-25
6450,6451,Distinguish,55558467113275,12,2007,2013-10-07
6451,6452,SuperiorCard,33331321139129,3,2007,2011-07-01
6452,6453,Vista,11119763850793,3,2008,2014-01-09
6453,6454,SuperiorCard,33338636508945,3,2008,2012-03-02
6454,6455,Distinguish,55558150850067,5,2008,2013-07-15
6455,6456,Vista,11119142715495,10,2006,2013-06-05
6456,6457,SuperiorCard,33338267543122,8,2006,2014-05-10
6457,6458,Vista,11118872780212,11,2005,2013-10-16
6458,6459,ColonialVoice,77771821202061,4,2005,2007-11-28
6459,6460,SuperiorCard,33334740936699,5,2005,2012-10-08
6460,6461,Distinguish,55553647298698,2,2008,2009-12-18
6461,6462,ColonialVoice,77776661577643,8,2005,2013-06-23
6462,6463,Distinguish,55552144183081,8,2005,2013-12-13
6463,6464,Distinguish,55557777724980,2,2006,2013-05-29
6464,6465,SuperiorCard,33336159286326,3,2007,2014-05-14
6465,6466,SuperiorCard,33337240941661,10,2007,2014-03-08
6466,6467,Vista,11115650663934,4,2005,2014-04-25
6467,6468,ColonialVoice,77778641854308,9,2005,2012-07-31
6468,6469,Distinguish,55556936071792,10,2006,2013-01-15
6469,6470,Vista,11118194990702,5,2007,2014-01-02
6470,6471,SuperiorCard,33338480124155,6,2008,2011-09-07
6471,6472,Vista,11117746295138,10,2008,2014-04-04
6472,6473,ColonialVoice,77776963280657,1,2007,2014-03-01
6473,6474,SuperiorCard,33337159464638,6,2005,2014-04-07
6474,6475,SuperiorCard,33336735621264,6,2007,2013-10-31
6475,6476,ColonialVoice,77776284379529,6,2005,2014-01-06
6476,6477,ColonialVoice,77776524035517,9,2005,2014-06-10
6477,6478,SuperiorCard,33337499916138,2,2005,2013-12-02
6478,6479,SuperiorCard,33331178070660,3,2006,2013-07-03
6479,6480,Vista,11114158229913,9,2007,2013-08-24
6480,6481,Vista,11117834834297,10,2006,2014-02-16
6481,6482,Vista,11118831975444,9,2006,2011-05-24
6482,6483,Vista,11114688322872,8,2008,2012-05-11
6483,6484,SuperiorCard,33337476461542,11,2008,2013-09-04
6484,6485,SuperiorCard,33336825549686,9,2006,2014-03-16
6485,6486,Distinguish,55559196041784,3,2007,2014-02-13
6486,6487,Distinguish,55558833141441,4,2005,2014-05-19
6487,6488,Vista,11113407354731,3,2007,2014-03-07
6488,6489,ColonialVoice,77778425906530,10,2006,2014-05-16
6489,6490,Vista,11116826544562,9,2007,2013-02-04
6490,6491,Distinguish,55559834967961,11,2006,2012-12-03
6491,6492,SuperiorCard,33331129618080,2,2006,2013-11-13
6492,6493,Distinguish,55556526927525,9,2006,2013-09-25
6493,6494,SuperiorCard,33334498717916,8,2008,2014-06-07
6494,6495,Vista,11114631469091,4,2008,2013-06-26
6495,6496,Vista,11115525866194,3,2005,2012-12-28
6496,6497,Vista,11116548982306,1,2007,2014-04-26
6497,6498,Distinguish,55555143689876,11,2008,2011-09-07
6498,6499,Distinguish,55559645452273,1,2007,2012-07-23
6499,6500,SuperiorCard,33335556684776,8,2008,2012-01-26
6500,6501,ColonialVoice,77778529543606,7,2005,2013-11-29
6501,6502,SuperiorCard,33332576658395,2,2006,2012-08-30
6502,6503,Distinguish,55555594581345,9,2007,2013-09-24
6503,6504,ColonialVoice,77773271888513,7,2008,2013-08-09
6504,6505,ColonialVoice,77777497073360,12,2006,2014-03-06
6505,6506,ColonialVoice,77774186424820,11,2007,2013-12-15
6506,6507,ColonialVoice,77773177009777,2,2007,2013-03-19
6507,6508,Distinguish,55552421776872,7,2006,2013-08-11
6508,6509,SuperiorCard,33337933218569,8,2005,2014-01-07
6509,6510,Distinguish,55554755367561,5,2005,2013-10-31
6510,6511,SuperiorCard,33331839485204,7,2008,2014-04-09
6511,6512,Vista,11111569090919,9,2005,2014-05-07
6512,6513,Vista,11117878253236,1,2007,2013-10-31
6513,6514,Vista,11113638823699,10,2006,2014-01-14
6514,6515,Distinguish,55558758664770,12,2005,2013-07-14
6515,6516,ColonialVoice,77779016640636,12,2005,2014-04-04
6516,6517,Vista,11119998944976,6,2005,2012-04-15
6517,6518,SuperiorCard,33338233061079,6,2008,2013-10-19
6518,6519,Vista,11118886129930,4,2005,2013-12-17
6519,6520,SuperiorCard,33333782603666,4,2005,2013-03-28
6520,6521,SuperiorCard,33338188254218,6,2008,2013-05-19
6521,6522,ColonialVoice,77776349493107,12,2008,2013-07-05
6522,6523,ColonialVoice,77773319217317,12,2008,2013-05-16
6523,6524,SuperiorCard,33331184688424,6,2008,2013-11-02
6524,6525,Vista,11117846541260,9,2006,2012-10-12
6525,6526,Vista,11119905111598,7,2005,2011-06-09
6526,6527,SuperiorCard,33334352656754,10,2008,2014-01-26
6527,6528,ColonialVoice,77777253098322,4,2006,2012-05-18
6528,6529,SuperiorCard,33336572633336,3,2005,2013-10-13
6529,6530,Distinguish,55557240389810,12,2005,2011-11-29
6530,6531,Vista,11117034383621,5,2008,2013-10-14
6531,6532,ColonialVoice,77771548816091,4,2007,2008-12-17
6532,6533,Vista,11116966199915,2,2008,2013-07-08
6533,6534,Vista,11116376444503,8,2006,2013-09-28
6534,6535,ColonialVoice,77773651197559,7,2006,2013-07-31
6535,6536,SuperiorCard,33332355471759,5,2008,2013-07-31
6536,6537,Vista,11117693315986,7,2005,2013-10-10
6537,6538,ColonialVoice,77776390625594,6,2005,2012-05-26
6538,6539,SuperiorCard,33338263798520,9,2008,2014-02-10
6539,6540,Vista,11113221225011,6,2006,2013-11-09
6540,6541,Distinguish,55552633834930,7,2005,2014-05-28
6541,6542,Distinguish,55552854631043,12,2007,2012-07-23
6542,6543,SuperiorCard,33332735146456,8,2005,2014-01-20
6543,6544,ColonialVoice,77771568218456,7,2007,2012-07-06
6544,6545,ColonialVoice,77778111567485,8,2006,2013-11-27
6545,6546,ColonialVoice,77775142970951,4,2007,2012-07-31
6546,6547,ColonialVoice,77776663911286,4,2005,2012-08-25
6547,6548,Vista,11112922001434,5,2005,2013-06-27
6548,6549,Distinguish,55558165298648,3,2006,2013-06-30
6549,6550,Vista,11111224003993,12,2005,2011-05-31
6550,6551,SuperiorCard,33331237971089,5,2007,2013-09-04
6551,6552,SuperiorCard,33332278351021,3,2006,2013-10-06
6552,6553,SuperiorCard,33333406464094,8,2006,2014-04-04
6553,6554,Distinguish,55553184954256,11,2005,2014-02-24
6554,6555,ColonialVoice,77776833702740,7,2006,2011-10-23
6555,6556,SuperiorCard,33338323675816,7,2007,2013-08-07
6556,6557,Distinguish,55552053452413,12,2005,2013-10-24
6557,6558,Vista,11113334661580,2,2005,2014-05-05
6558,6559,Vista,11112394792432,12,2005,2013-10-28
6559,6560,Vista,11118688414738,11,2005,2012-11-06
6560,6561,Distinguish,55553767369576,12,2008,2014-01-29
6561,6562,SuperiorCard,33339211195581,12,2005,2013-04-20
6562,6563,SuperiorCard,33338905328671,8,2008,2013-07-29
6563,6564,ColonialVoice,77775263995834,12,2005,2013-11-03
6564,6565,SuperiorCard,33332070085011,11,2006,2014-04-08
6565,6566,Distinguish,55555919148012,10,2007,2013-12-18
6566,6567,Distinguish,55556932632180,12,2007,2012-06-21
6567,6568,Vista,11113358476840,3,2008,2012-12-19
6568,6569,Distinguish,55559728217045,9,2007,2013-10-21
6569,6570,ColonialVoice,77778484326292,9,2005,2013-09-19
6570,6571,ColonialVoice,77778089229573,4,2008,2008-12-14
6571,6572,Distinguish,55552338430782,2,2007,2014-01-18
6572,6573,ColonialVoice,77776365533458,6,2008,2013-11-14
6573,6574,ColonialVoice,77777615486139,3,2005,2013-10-20
6574,6575,SuperiorCard,33339860558573,12,2007,2014-05-08
6575,6576,Distinguish,55554918085452,8,2007,2013-07-31
6576,6577,SuperiorCard,33333781329030,9,2008,2013-07-13
6577,6578,SuperiorCard,33332997654767,11,2006,2012-12-10
6578,6579,Vista,11114653970237,7,2007,2013-04-10
6579,6580,Distinguish,55555505789510,4,2008,2012-12-02
6580,6581,Distinguish,55557496535237,2,2007,2014-04-26
6581,6582,Distinguish,55559838339293,10,2007,2013-04-06
6582,6583,SuperiorCard,33338172540128,8,2006,2013-08-20
6583,6584,Distinguish,55551484412856,2,2005,2014-04-30
6584,6585,Distinguish,55553245620834,4,2008,2013-10-12
6585,6586,SuperiorCard,33334387667196,8,2005,2013-02-16
6586,6587,Distinguish,55553821239556,2,2005,2014-06-06
6587,6588,SuperiorCard,33334164946379,1,2005,2013-07-19
6588,6589,Distinguish,55557066295544,3,2008,2011-11-15
6589,6590,SuperiorCard,33338922238122,12,2005,2014-05-19
6590,6591,SuperiorCard,33336271736750,2,2006,2014-03-30
6591,6592,Vista,11112898325449,8,2005,2013-05-27
6592,6593,ColonialVoice,77773431074354,11,2005,2011-08-01
6593,6594,Vista,11115183917304,5,2005,2014-04-25
6594,6595,SuperiorCard,33336908895994,9,2005,2012-11-01
6595,6596,ColonialVoice,77779962550202,10,2006,2013-02-16
6596,6597,Distinguish,55555773792321,8,2006,2014-02-20
6597,6598,SuperiorCard,33338935574559,12,2006,2014-02-11
6598,6599,SuperiorCard,33336655033672,11,2005,2013-09-22
6599,6600,Distinguish,55556387787961,3,2006,2014-02-19
6600,6601,ColonialVoice,77778517184992,3,2006,2014-05-03
6601,6602,ColonialVoice,77775931150450,9,2008,2011-10-19
6602,6603,SuperiorCard,33331798677852,12,2005,2013-05-13
6603,6604,Distinguish,55554899494809,11,2006,2013-09-01
6604,6605,Vista,11113217207877,4,2007,2013-09-06
6605,6606,SuperiorCard,33336406886803,9,2007,2013-07-05
6606,6607,SuperiorCard,33337263221822,4,2007,2013-09-06
6607,6608,ColonialVoice,77774180556994,6,2005,2011-07-22
6608,6609,Vista,11116848920854,11,2007,2009-02-24
6609,6610,ColonialVoice,77771312527906,10,2008,2012-11-23
6610,6611,SuperiorCard,33339097777094,7,2006,2014-06-04
6611,6612,SuperiorCard,33338440184944,5,2005,2014-01-06
6612,6613,SuperiorCard,33332913904735,1,2006,2014-04-11
6613,6614,SuperiorCard,33335442856796,8,2007,2013-10-14
6614,6615,ColonialVoice,77779287889317,11,2006,2013-08-21
6615,6616,ColonialVoice,77778366219089,6,2006,2013-08-04
6616,6617,ColonialVoice,77775296180839,3,2008,2013-04-11
6617,6618,Vista,11118272686416,8,2007,2012-08-29
6618,6619,SuperiorCard,33332051589852,12,2007,2013-08-16
6619,6620,Distinguish,55557536548455,8,2007,2013-12-09
6620,6621,SuperiorCard,33339676680949,5,2005,2013-04-27
6621,6622,Vista,11111266321527,12,2007,2013-10-10
6622,6623,SuperiorCard,33338558405251,5,2005,2013-07-16
6623,6624,Vista,11111094684141,9,2007,2013-07-14
6624,6625,Vista,11117692734277,9,2005,2011-10-14
6625,6626,Vista,11117031196798,7,2005,2013-05-30
6626,6627,SuperiorCard,33339368773269,11,2007,2013-09-20
6627,6628,SuperiorCard,33336636152718,8,2008,2012-09-12
6628,6629,ColonialVoice,77777069414492,6,2005,2012-11-22
6629,6630,Distinguish,55556788161051,2,2008,2013-05-07
6630,6631,ColonialVoice,77774220488098,6,2008,2014-01-30
6631,6632,Distinguish,55553608927196,4,2005,2014-02-08
6632,6633,ColonialVoice,77774067098334,7,2008,2013-10-13
6633,6634,Vista,11111442034055,12,2006,2014-03-08
6634,6635,Distinguish,55558946665238,3,2008,2013-04-17
6635,6636,SuperiorCard,33335733653030,12,2005,2011-10-12
6636,6637,SuperiorCard,33336004681583,10,2008,2014-04-25
6637,6638,SuperiorCard,33338635558265,9,2006,2013-12-07
6638,6639,SuperiorCard,33334191038629,2,2005,2014-04-24
6639,6640,Distinguish,55555874881182,5,2006,2011-06-07
6640,6641,Vista,11119621101586,1,2005,2014-02-09
6641,6642,Distinguish,55552022748681,1,2007,2011-12-19
6642,6643,SuperiorCard,33332454279504,9,2005,2013-09-18
6643,6644,Distinguish,55557470860195,10,2005,2014-03-29
6644,6645,SuperiorCard,33339957112675,9,2005,2013-11-25
6645,6646,Distinguish,55553551805111,10,2007,2011-12-01
6646,6647,ColonialVoice,77772041520741,8,2006,2012-06-18
6647,6648,SuperiorCard,33338105767278,12,2008,2012-11-26
6648,6649,SuperiorCard,33337960003803,8,2006,2012-11-09
6649,6650,ColonialVoice,77773723495592,4,2007,2014-02-13
6650,6651,SuperiorCard,33337208537683,4,2006,2011-12-22
6651,6652,SuperiorCard,33338332176943,9,2008,2013-07-14
6652,6653,Distinguish,55553581496071,9,2007,2011-05-31
6653,6654,SuperiorCard,33339249761920,12,2006,2013-10-27
6654,6655,Distinguish,55551330914952,7,2008,2013-11-26
6655,6656,Vista,11114133467940,6,2005,2013-07-14
6656,6657,ColonialVoice,77772169267328,9,2006,2014-04-14
6657,6658,Distinguish,55555465743700,6,2006,2012-10-12
6658,6659,Vista,11114094687402,11,2007,2014-04-26
6659,6660,ColonialVoice,77773680727055,6,2007,2014-03-06
6660,6661,ColonialVoice,77772838744146,11,2005,2014-04-08
6661,6662,ColonialVoice,77778572762874,11,2006,2014-04-22
6662,6663,Vista,11112110154406,3,2005,2014-04-05
6663,6664,Vista,11115422216447,7,2008,2013-10-29
6664,6665,SuperiorCard,33334355594704,12,2007,2013-10-23
6665,6666,Vista,11114009535794,10,2005,2013-07-02
6666,6667,SuperiorCard,33332682239332,2,2005,2012-07-28
6667,6668,Vista,11113207022597,3,2007,2013-11-14
6668,6669,Distinguish,55554091873084,9,2005,2013-08-03
6669,6670,ColonialVoice,77779018955672,11,2008,2014-05-11
6670,6671,ColonialVoice,77777744597142,9,2007,2011-08-22
6671,6672,ColonialVoice,77773041878835,9,2006,2011-08-06
6672,6673,ColonialVoice,77774020541401,3,2007,2012-09-23
6673,6674,SuperiorCard,33338312149008,6,2005,2013-12-20
6674,6675,ColonialVoice,77779582443023,1,2008,2011-07-01
6675,6676,Distinguish,55551440102040,3,2008,2013-01-19
6676,6677,ColonialVoice,77778623201942,8,2007,2013-09-08
6677,6678,SuperiorCard,33338454191104,12,2006,2014-04-01
6678,6679,Distinguish,55559263573150,6,2006,2012-09-05
6679,6680,SuperiorCard,33333989432665,8,2005,2013-07-18
6680,6681,SuperiorCard,33336342793759,10,2005,2014-04-07
6681,6682,SuperiorCard,33335569505130,1,2005,2014-03-23
6682,6683,Vista,11112570955329,9,2005,2012-09-22
6683,6684,Vista,11111553731030,2,2006,2013-10-18
6684,6685,SuperiorCard,33333750896458,1,2006,2013-08-05
6685,6686,SuperiorCard,33339723844797,12,2008,2013-10-17
6686,6687,ColonialVoice,77772273448292,3,2006,2014-02-21
6687,6688,ColonialVoice,77779195638908,6,2007,2013-06-20
6688,6689,Distinguish,55551079047635,8,2007,2013-11-16
6689,6690,Vista,11115620916112,3,2006,2013-11-08
6690,6691,Vista,11115301823318,8,2006,2012-01-02
6691,6692,SuperiorCard,33332257383103,12,2007,2012-11-22
6692,6693,SuperiorCard,33339279281936,5,2008,2014-03-25
6693,6694,SuperiorCard,33337646787258,10,2006,2012-07-27
6694,6695,Distinguish,55556561173155,1,2006,2013-08-25
6695,6696,SuperiorCard,33337913862640,11,2008,2013-03-03
6696,6697,SuperiorCard,33331771016583,1,2007,2013-11-12
6697,6698,SuperiorCard,33338295570237,8,2005,2013-09-14
6698,6699,ColonialVoice,77777272947945,4,2005,2013-12-24
6699,6700,Vista,11116423989313,4,2006,2013-03-23
6700,6701,SuperiorCard,33336050180436,11,2007,2013-10-04
6701,6702,Vista,11114633178567,6,2007,2014-05-05
6702,6703,ColonialVoice,77771494692185,10,2006,2013-07-09
6703,6704,Distinguish,55555687763608,3,2006,2013-07-16
6704,6705,ColonialVoice,77773823014965,7,2008,2013-09-19
6705,6706,ColonialVoice,77771806190347,10,2008,2013-11-20
6706,6707,Vista,11115939762209,10,2007,2013-04-14
6707,6708,Vista,11119040502523,2,2008,2014-04-01
6708,6709,ColonialVoice,77777119221797,5,2007,2014-03-15
6709,6710,ColonialVoice,77776740081209,3,2008,2009-02-24
6710,6711,SuperiorCard,33334697637574,8,2007,2013-11-07
6711,6712,Distinguish,55557940026905,9,2006,2014-05-30
6712,6713,Vista,11112771742903,1,2006,2013-09-06
6713,6714,Distinguish,55558545243721,10,2005,2012-07-02
6714,6715,SuperiorCard,33338173099392,10,2006,2013-07-17
6715,6716,SuperiorCard,33338366779093,3,2006,2012-03-27
6716,6717,SuperiorCard,33338994244498,11,2007,2012-04-19
6717,6718,Distinguish,55553061785813,11,2007,2014-03-29
6718,6719,Distinguish,55557599790592,11,2005,2011-10-12
6719,6720,SuperiorCard,33333462009412,7,2007,2013-08-19
6720,6721,ColonialVoice,77774656138933,6,2005,2012-06-05
6721,6722,Vista,11113023487984,10,2005,2013-07-30
6722,6723,ColonialVoice,77779113341995,5,2005,2012-11-25
6723,6724,Vista,11113833127917,6,2006,2013-12-18
6724,6725,Vista,11111233322616,10,2006,2012-01-25
6725,6726,SuperiorCard,33334054895372,11,2007,2012-08-22
6726,6727,SuperiorCard,33336480130254,7,2006,2013-07-17
6727,6728,SuperiorCard,33335274167763,2,2008,2014-06-25
6728,6729,Distinguish,55553355238808,10,2008,2012-04-27
6729,6730,SuperiorCard,33332975970024,9,2007,2013-12-18
6730,6731,Distinguish,55555304489969,1,2007,2012-04-22
6731,6732,SuperiorCard,33333409000066,2,2005,2014-03-01
6732,6733,SuperiorCard,33337923348221,2,2008,2012-01-12
6733,6734,Vista,11113424485172,6,2007,2013-09-22
6734,6735,Vista,11117272832061,11,2007,2014-03-24
6735,6736,Vista,11112442745744,8,2008,2014-05-24
6736,6737,ColonialVoice,77778859877036,1,2008,2011-12-27
6737,6738,ColonialVoice,77777829387578,12,2006,2014-05-20
6738,6739,SuperiorCard,33336192621533,2,2008,2012-12-02
6739,6740,ColonialVoice,77773268393870,1,2008,2012-06-02
6740,6741,Vista,11112806493814,6,2005,2013-08-26
6741,6742,Distinguish,55556146601275,10,2007,2013-07-18
6742,6743,Distinguish,55551413211153,10,2005,2011-11-21
6743,6744,Vista,11117628367397,6,2006,2011-05-24
6744,6745,Vista,11119328331861,8,2007,2013-08-03
6745,6746,SuperiorCard,33337846287851,6,2007,2014-04-01
6746,6747,Vista,11115204446536,1,2005,2014-06-10
6747,6748,Vista,11118655674949,5,2006,2013-04-04
6748,6749,SuperiorCard,33339196454392,12,2006,2013-11-24
6749,6750,Distinguish,55552677307448,2,2005,2013-10-17
6750,6751,SuperiorCard,33338343266029,11,2005,2012-01-28
6751,6752,SuperiorCard,33332639857551,5,2006,2014-03-29
6752,6753,Vista,11115213005456,10,2006,2011-09-21
6753,6754,Vista,11118881067703,5,2005,2013-10-22
6754,6755,SuperiorCard,33331580114505,4,2007,2013-09-12
6755,6756,ColonialVoice,77771094232813,8,2008,2012-04-22
6756,6757,SuperiorCard,33331089521019,12,2005,2014-01-01
6757,6758,Vista,11114115581214,12,2006,2013-11-19
6758,6759,Distinguish,55557153605142,8,2005,2014-04-04
6759,6760,Distinguish,55558801176252,4,2006,2013-10-13
6760,6761,ColonialVoice,77775442297141,12,2006,2013-09-09
6761,6762,Distinguish,55557825087131,1,2005,2013-08-18
6762,6763,SuperiorCard,33336390284949,9,2006,2013-11-02
6763,6764,ColonialVoice,77775449119894,5,2008,2013-08-22
6764,6765,ColonialVoice,77771133169246,9,2007,2012-06-03
6765,6766,Distinguish,55556360887443,1,2008,2010-01-25
6766,6767,ColonialVoice,77778567951103,4,2007,2013-08-04
6767,6768,Distinguish,55552029702825,10,2006,2013-07-08
6768,6769,SuperiorCard,33337952482311,7,2008,2013-09-02
6769,6770,Vista,11118295963390,2,2005,2013-07-14
6770,6771,SuperiorCard,33337002986459,3,2007,2012-12-09
6771,6772,Vista,11117513178139,7,2008,2014-02-07
6772,6773,Distinguish,55558587903558,11,2005,2013-07-21
6773,6774,Distinguish,55558889051317,6,2007,2014-03-21
6774,6775,SuperiorCard,33339113062156,1,2005,2014-01-13
6775,6776,Vista,11119896837714,2,2008,2013-12-26
6776,6777,Vista,11114947888902,11,2008,2011-07-01
6777,6778,SuperiorCard,33339685697386,9,2006,2014-04-07
6778,6779,ColonialVoice,77774820988821,7,2006,2010-01-20
6779,6780,Vista,11114848792284,12,2005,2013-11-17
6780,6781,ColonialVoice,77773111617584,4,2005,2013-09-15
6781,6782,Distinguish,55552175861810,1,2008,2014-02-19
6782,6783,SuperiorCard,33339338522393,7,2006,2013-05-30
6783,6784,Vista,11115105908680,1,2006,2011-10-24
6784,6785,Vista,11114919164570,1,2008,2012-11-18
6785,6786,SuperiorCard,33339403088721,3,2007,2012-09-12
6786,6787,Distinguish,55554830267570,4,2005,2013-03-26
6787,6788,ColonialVoice,77778448837680,9,2008,2014-06-19
6788,6789,SuperiorCard,33336700610878,2,2006,2013-11-14
6789,6790,Vista,11115471043018,10,2005,2013-07-22
